year,month,major_category,occupation_name,jobmedley_related,estat_job_count,major_category_coverage_rate,occupation_relative_factor,coverage_rate,estimated_national_job_count,factor_source,confidence,notes
2025,5,生産工程,機械整備・修理従事者,false,38932,0.500000,1.00,0.500000,77864,default_neutral,low,
2025,5,生産工程,機械検査従事者,false,3040,0.500000,1.00,0.500000,6080,default_neutral,low,
2025,5,生産工程,機械組立従事者,false,18478,0.500000,1.00,0.500000,36956,default_neutral,low,
2025,5,生産工程,機械組立設備制御・監視従事者,false,1654,0.500000,1.00,0.500000,3308,default_neutral,low,
2025,5,運搬・清掃・包装等,清掃従事者,true,69854,0.480000,1.05,0.504000,138599,default_heuristic,low,
2025,5,サービス,生活衛生サービス職業従事者,false,33502,0.450000,0.95,0.427500,78367,default_heuristic,low,
2025,5,生産工程,生産工程従事者,false,195814,0.500000,1.10,0.550000,356025,default_heuristic,low,
2025,5,生産工程,生産設備制御・監視従事者（金属製品を除く）セ,false,6742,0.500000,1.00,0.500000,13484,default_neutral,low,
2025,5,生産工程,生産設備制御・監視従事者（金属製品）セ,false,3593,0.500000,1.00,0.500000,7186,default_neutral,low,
2025,5,生産工程,生産関連・生産類似作業従事者,false,13566,0.500000,1.00,0.500000,27132,default_neutral,low,
2025,5,事務,生産関連事務従事者,false,13803,0.350000,1.00,0.350000,39437,default_neutral,low,
2025,5,専門・技術,社会福祉専門職業従事者,true,117876,0.340000,1.20,0.408000,288912,default_heuristic,low,
2025,5,管理,管理的職業従事者,false,6399,0.200000,0.60,0.120000,53325,default_heuristic,low,
2025,5,専門・技術,美術家，デザイナー，写真家，映像撮影者,false,4936,0.340000,0.45,0.153000,32261,default_heuristic,low,
2025,5,総計,職業計,false,2110911,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2025,5,輸送・機械運転,自動車運転従事者,true,101977,0.500000,1.10,0.550000,185413,default_heuristic,low,
2025,5,輸送・機械運転,船舶・航空機運転従事者,false,137,0.500000,1.00,0.500000,274,default_neutral,low,
2025,5,生産工程,製品検査従事者（金属製品を除く）,false,5404,0.500000,1.00,0.500000,10808,default_neutral,low,
2025,5,生産工程,製品検査従事者（金属製品）,false,3426,0.500000,1.00,0.500000,6852,default_neutral,low,
2025,5,生産工程,製品製造・加工処理従事者（金属製品を除く）,false,64055,0.500000,1.00,0.500000,128110,default_neutral,low,
2025,5,生産工程,製品製造・加工処理従事者（金属製品）セ,false,36924,0.500000,1.00,0.500000,73848,default_neutral,low,
2025,5,専門・技術,製造技術者（開発を除く）,false,11690,0.340000,0.90,0.306000,38203,default_heuristic,low,
2025,5,専門・技術,製造技術者（開発）,false,15070,0.340000,0.75,0.255000,59098,default_heuristic,low,
2025,5,販売,販売従事者,false,195982,0.350000,0.80,0.280000,699936,default_heuristic,low,
2025,5,販売,販売類似職業従事者,false,5808,0.350000,0.85,0.297500,19523,default_heuristic,low,
2025,5,輸送・機械運転,輸送・機械運転従事者,false,127759,0.500000,1.05,0.525000,243350,default_heuristic,low,
2025,5,農林漁業,農林漁業従事者,false,16593,0.650000,1.00,0.650000,25528,default_neutral,low,
2025,5,運搬・清掃・包装等,運搬・清掃・包装等従事者,false,182077,0.480000,1.05,0.504000,361264,default_heuristic,low,
2025,5,運搬・清掃・包装等,運搬従事者,false,60473,0.480000,1.00,0.480000,125985,default_neutral,low,
2025,5,事務,運輸・郵便事務従事者,false,7616,0.350000,1.00,0.350000,21760,default_neutral,low,
2025,5,輸送・機械運転,鉄道運転従事者,false,123,0.500000,1.00,0.500000,246,default_neutral,low,
2025,5,建設・採掘,電気工事従事者,false,20801,0.550000,1.10,0.605000,34382,default_heuristic,low,
2025,5,サービス,飲食物調理従事者,true,120623,0.450000,1.00,0.450000,268051,default_neutral,low,
2025,6,サービス,その他のサービス職業従事者,false,30943,0.450000,1.00,0.450000,68762,default_neutral,low,
2025,6,専門・技術,その他の保健医療従事者,false,21782,0.340000,1.00,0.340000,64065,default_neutral,low,
2025,6,専門・技術,その他の専門的職業,false,29082,0.340000,1.00,0.340000,85535,default_neutral,low,
2025,6,専門・技術,その他の技術者,false,11290,0.340000,1.00,0.340000,33206,default_neutral,low,
2025,6,輸送・機械運転,その他の輸送従事者,false,6810,0.500000,1.00,0.500000,13620,default_neutral,low,
2025,6,運搬・清掃・包装等,その他の運搬・清掃・包装等従事者,false,42651,0.480000,1.00,0.480000,88856,default_neutral,low,
2025,6,サービス,サービス職業従事者,false,501379,0.450000,0.95,0.427500,1172816,default_heuristic,low,
2025,6,事務,一般事務従事者,true,129543,0.350000,0.85,0.297500,435439,default_heuristic,low,
2025,6,事務,事務従事者,true,193917,0.350000,0.85,0.297500,651822,default_heuristic,low,
2025,6,事務,事務用機器操作員,false,5638,0.350000,1.00,0.350000,16109,default_neutral,low,
2025,6,サービス,介護サービス職業従事者,true,203437,0.450000,1.25,0.562500,361666,default_heuristic,low,
2025,6,集計区分,介護関係職種（注２）カ,false,279077,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2025,6,事務,会計事務従事者,true,19370,0.350000,0.90,0.315000,61492,default_heuristic,low,
2025,6,専門・技術,保健医療サービス職業従事者,false,24846,0.340000,1.00,0.340000,73076,default_neutral,low,
2025,6,専門・技術,保健師，助産師，看護師,true,97888,0.340000,1.25,0.425000,230325,default_heuristic,low,
2025,6,保安,保安職業従事者,false,89094,0.450000,1.00,0.450000,197987,default_neutral,low,
2025,6,分類不能,分類不能の職業,false,0,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2025,6,運搬・清掃・包装等,包装従事者,false,8378,0.480000,1.00,0.480000,17454,default_neutral,low,
2025,6,専門・技術,医師，歯科医師，獣医師，薬剤師,true,10010,0.340000,1.15,0.391000,25601,default_heuristic,low,
2025,6,専門・技術,医療技術者,true,40366,0.340000,1.10,0.374000,107930,default_heuristic,low,
2025,6,販売,商品販売従事者,false,110826,0.350000,0.75,0.262500,422194,default_heuristic,low,
2025,6,事務,営業・販売事務従事者,false,17867,0.350000,0.85,0.297500,60057,default_heuristic,low,
2025,6,販売,営業職業従事者,true,78566,0.350000,0.85,0.297500,264087,default_heuristic,low,
2025,6,建設・採掘,土木作業従事者,false,42933,0.550000,1.00,0.550000,78060,default_neutral,low,
2025,6,事務,外勤事務従事者,false,620,0.350000,1.00,0.350000,1771,default_neutral,low,
2025,6,輸送・機械運転,定置・建設機械運転従事者,false,18378,0.500000,1.00,0.500000,36756,default_neutral,low,
2025,6,サービス,家庭生活支援サービス職業従事者,true,1755,0.450000,1.00,0.450000,3900,default_neutral,low,
2025,6,専門・技術,専門的・技術的職業従事者,false,474153,0.340000,1.00,0.340000,1394568,default_neutral,low,
2025,6,サービス,居住施設・ビル等管理人,false,8928,0.450000,1.00,0.450000,19840,default_neutral,low,
2025,6,専門・技術,建築・土木・測量技術者,false,59804,0.340000,1.05,0.357000,167518,default_heuristic,low,
2025,6,建設・採掘,建設・採掘従事者,false,115910,0.550000,1.00,0.550000,210745,default_neutral,low,
2025,6,建設・採掘,建設従事者（建設躯体工事従事者を除く）,false,31877,0.550000,1.10,0.605000,52689,default_heuristic,low,
2025,6,建設・採掘,建設躯体工事従事者,false,19695,0.550000,1.10,0.605000,32554,default_heuristic,low,
2025,6,専門・技術,情報処理・通信技術者,false,54891,0.340000,0.55,0.187000,293535,default_heuristic,low,
2025,6,建設・採掘,採掘従事者,false,343,0.550000,1.00,0.550000,624,default_neutral,low,
2025,6,サービス,接客・給仕職業従事者,false,80692,0.450000,0.95,0.427500,188753,default_heuristic,low,
2025,6,生産工程,機械整備・修理従事者,false,38746,0.500000,1.00,0.500000,77492,default_neutral,low,
2025,6,生産工程,機械検査従事者,false,3029,0.500000,1.00,0.500000,6058,default_neutral,low,
2025,6,生産工程,機械組立従事者,false,18348,0.500000,1.00,0.500000,36696,default_neutral,low,
2025,6,生産工程,機械組立設備制御・監視従事者,false,1725,0.500000,1.00,0.500000,3450,default_neutral,low,
2025,6,運搬・清掃・包装等,清掃従事者,true,68244,0.480000,1.05,0.504000,135405,default_heuristic,low,
2025,6,サービス,生活衛生サービス職業従事者,false,33000,0.450000,0.95,0.427500,77193,default_heuristic,low,
2025,6,生産工程,生産工程従事者,false,194226,0.500000,1.10,0.550000,353138,default_heuristic,low,
2025,6,生産工程,生産設備制御・監視従事者（金属製品を除く）セ,false,6727,0.500000,1.00,0.500000,13454,default_neutral,low,
2025,6,生産工程,生産設備制御・監視従事者（金属製品）セ,false,3554,0.500000,1.00,0.500000,7108,default_neutral,low,
2025,6,生産工程,生産関連・生産類似作業従事者,false,13548,0.500000,1.00,0.500000,27096,default_neutral,low,
2025,6,事務,生産関連事務従事者,false,13602,0.350000,1.00,0.350000,38863,default_neutral,low,
2025,6,専門・技術,社会福祉専門職業従事者,true,117279,0.340000,1.20,0.408000,287449,default_heuristic,low,
2025,6,管理,管理的職業従事者,false,6379,0.200000,0.60,0.120000,53158,default_heuristic,low,
2025,6,専門・技術,美術家，デザイナー，写真家，映像撮影者,false,4840,0.340000,0.45,0.153000,31634,default_heuristic,low,
2025,6,総計,職業計,false,2091227,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2025,6,輸送・機械運転,自動車運転従事者,true,101615,0.500000,1.10,0.550000,184755,default_heuristic,low,
2025,6,輸送・機械運転,船舶・航空機運転従事者,false,124,0.500000,1.00,0.500000,248,default_neutral,low,
2025,6,生産工程,製品検査従事者（金属製品を除く）,false,5300,0.500000,1.00,0.500000,10600,default_neutral,low,
2025,6,生産工程,製品検査従事者（金属製品）,false,3419,0.500000,1.00,0.500000,6838,default_neutral,low,
2025,6,生産工程,製品製造・加工処理従事者（金属製品を除く）,false,63398,0.500000,1.00,0.500000,126796,default_neutral,low,
2025,6,生産工程,製品製造・加工処理従事者（金属製品）セ,false,36432,0.500000,1.00,0.500000,72864,default_neutral,low,
2025,6,専門・技術,製造技術者（開発を除く）,false,11779,0.340000,0.90,0.306000,38493,default_heuristic,low,
2025,6,専門・技術,製造技術者（開発）,false,15142,0.340000,0.75,0.255000,59380,default_heuristic,low,
2025,6,販売,販売従事者,false,195011,0.350000,0.80,0.280000,696468,default_heuristic,low,
2025,6,販売,販売類似職業従事者,false,5619,0.350000,0.85,0.297500,18887,default_heuristic,low,
2025,6,輸送・機械運転,輸送・機械運転従事者,false,127047,0.500000,1.05,0.525000,241994,default_heuristic,low,
2025,6,農林漁業,農林漁業従事者,false,16110,0.650000,1.00,0.650000,24785,default_neutral,low,
2025,6,運搬・清掃・包装等,運搬・清掃・包装等従事者,false,178001,0.480000,1.05,0.504000,353177,default_heuristic,low,
2025,6,運搬・清掃・包装等,運搬従事者,false,58728,0.480000,1.00,0.480000,122350,default_neutral,low,
2025,6,事務,運輸・郵便事務従事者,false,7277,0.350000,1.00,0.350000,20791,default_neutral,low,
2025,6,輸送・機械運転,鉄道運転従事者,false,120,0.500000,1.00,0.500000,240,default_neutral,low,
2025,6,建設・採掘,電気工事従事者,false,21062,0.550000,1.10,0.605000,34813,default_heuristic,low,
2025,6,サービス,飲食物調理従事者,true,117778,0.450000,1.00,0.450000,261729,default_neutral,low,
2025,7,サービス,その他のサービス職業従事者,false,30548,0.450000,1.00,0.450000,67884,default_neutral,low,
2025,7,専門・技術,その他の保健医療従事者,false,21618,0.340000,1.00,0.340000,63582,default_neutral,low,
2025,7,専門・技術,その他の専門的職業,false,29559,0.340000,1.00,0.340000,86938,default_neutral,low,
2025,7,専門・技術,その他の技術者,false,11183,0.340000,1.00,0.340000,32891,default_neutral,low,
2025,7,輸送・機械運転,その他の輸送従事者,false,6824,0.500000,1.00,0.500000,13648,default_neutral,low,
2025,7,運搬・清掃・包装等,その他の運搬・清掃・包装等従事者,false,42122,0.480000,1.00,0.480000,87754,default_neutral,low,
2025,7,サービス,サービス職業従事者,false,502167,0.450000,0.95,0.427500,1174660,default_heuristic,low,
2025,7,事務,一般事務従事者,true,129764,0.350000,0.85,0.297500,436182,default_heuristic,low,
2025,7,事務,事務従事者,true,194547,0.350000,0.85,0.297500,653939,default_heuristic,low,
2025,7,事務,事務用機器操作員,false,5733,0.350000,1.00,0.350000,16380,default_neutral,low,
2025,7,サービス,介護サービス職業従事者,true,206628,0.450000,1.25,0.562500,367339,default_heuristic,low,
2025,7,集計区分,介護関係職種（注２）カ,false,283343,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2025,7,事務,会計事務従事者,true,19529,0.350000,0.90,0.315000,61997,default_heuristic,low,
2025,7,専門・技術,保健医療サービス職業従事者,false,25135,0.340000,1.00,0.340000,73926,default_neutral,low,
2025,7,専門・技術,保健師，助産師，看護師,true,99392,0.340000,1.25,0.425000,233864,default_heuristic,low,
2025,7,保安,保安職業従事者,false,91392,0.450000,1.00,0.450000,203093,default_neutral,low,
2025,7,分類不能,分類不能の職業,false,0,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2025,7,運搬・清掃・包装等,包装従事者,false,8253,0.480000,1.00,0.480000,17194,default_neutral,low,
2025,7,専門・技術,医師，歯科医師，獣医師，薬剤師,true,9888,0.340000,1.15,0.391000,25289,default_heuristic,low,
2025,7,専門・技術,医療技術者,true,41038,0.340000,1.10,0.374000,109727,default_heuristic,low,
2025,7,販売,商品販売従事者,false,111419,0.350000,0.75,0.262500,424453,default_heuristic,low,
2025,7,事務,営業・販売事務従事者,false,17950,0.350000,0.85,0.297500,60336,default_heuristic,low,
2025,7,販売,営業職業従事者,true,79129,0.350000,0.85,0.297500,265980,default_heuristic,low,
2025,7,建設・採掘,土木作業従事者,false,43014,0.550000,1.00,0.550000,78207,default_neutral,low,
2025,7,事務,外勤事務従事者,false,629,0.350000,1.00,0.350000,1797,default_neutral,low,
2025,7,輸送・機械運転,定置・建設機械運転従事者,false,18519,0.500000,1.00,0.500000,37038,default_neutral,low,
2025,7,サービス,家庭生活支援サービス職業従事者,true,1791,0.450000,1.00,0.450000,3980,default_neutral,low,
2025,7,専門・技術,専門的・技術的職業従事者,false,477994,0.340000,1.00,0.340000,1405865,default_neutral,low,
2025,7,サービス,居住施設・ビル等管理人,false,9146,0.450000,1.00,0.450000,20324,default_neutral,low,
2025,7,専門・技術,建築・土木・測量技術者,false,59620,0.340000,1.05,0.357000,167003,default_heuristic,low,
2025,7,建設・採掘,建設・採掘従事者,false,114858,0.550000,1.00,0.550000,208833,default_neutral,low,
2025,7,建設・採掘,建設従事者（建設躯体工事従事者を除く）,false,31601,0.550000,1.10,0.605000,52233,default_heuristic,low,
2025,7,建設・採掘,建設躯体工事従事者,false,19100,0.550000,1.10,0.605000,31570,default_heuristic,low,
2025,7,専門・技術,情報処理・通信技術者,false,54128,0.340000,0.55,0.187000,289455,default_heuristic,low,
2025,7,建設・採掘,採掘従事者,false,314,0.550000,1.00,0.550000,571,default_neutral,low,
2025,7,サービス,接客・給仕職業従事者,false,78943,0.450000,0.95,0.427500,184662,default_heuristic,low,
2025,7,生産工程,機械整備・修理従事者,false,39110,0.500000,1.00,0.500000,78220,default_neutral,low,
2025,7,生産工程,機械検査従事者,false,3089,0.500000,1.00,0.500000,6178,default_neutral,low,
2025,7,生産工程,機械組立従事者,false,18923,0.500000,1.00,0.500000,37846,default_neutral,low,
2025,7,生産工程,機械組立設備制御・監視従事者,false,1758,0.500000,1.00,0.500000,3516,default_neutral,low,
2025,7,運搬・清掃・包装等,清掃従事者,true,68534,0.480000,1.05,0.504000,135980,default_heuristic,low,
2025,7,サービス,生活衛生サービス職業従事者,false,33390,0.450000,0.95,0.427500,78105,default_heuristic,low,
2025,7,生産工程,生産工程従事者,false,195834,0.500000,1.10,0.550000,356062,default_heuristic,low,
2025,7,生産工程,生産設備制御・監視従事者（金属製品を除く）セ,false,6703,0.500000,1.00,0.500000,13406,default_neutral,low,
2025,7,生産工程,生産設備制御・監視従事者（金属製品）セ,false,3714,0.500000,1.00,0.500000,7428,default_neutral,low,
2025,7,生産工程,生産関連・生産類似作業従事者,false,13416,0.500000,1.00,0.500000,26832,default_neutral,low,
2025,7,事務,生産関連事務従事者,false,13591,0.350000,1.00,0.350000,38831,default_neutral,low,
2025,7,専門・技術,社会福祉専門職業従事者,true,119698,0.340000,1.20,0.408000,293377,default_heuristic,low,
2025,7,管理,管理的職業従事者,false,5838,0.200000,0.60,0.120000,48650,default_heuristic,low,
2025,7,専門・技術,美術家，デザイナー，写真家，映像撮影者,false,4850,0.340000,0.45,0.153000,31699,default_heuristic,low,
2025,7,総計,職業計,false,2101646,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2025,7,輸送・機械運転,自動車運転従事者,true,102367,0.500000,1.10,0.550000,186122,default_heuristic,low,
2025,7,輸送・機械運転,船舶・航空機運転従事者,false,121,0.500000,1.00,0.500000,242,default_neutral,low,
2025,7,生産工程,製品検査従事者（金属製品を除く）,false,5310,0.500000,1.00,0.500000,10620,default_neutral,low,
2025,7,生産工程,製品検査従事者（金属製品）,false,3537,0.500000,1.00,0.500000,7074,default_neutral,low,
2025,7,生産工程,製品製造・加工処理従事者（金属製品を除く）,false,63611,0.500000,1.00,0.500000,127222,default_neutral,low,
2025,7,生産工程,製品製造・加工処理従事者（金属製品）セ,false,36663,0.500000,1.00,0.500000,73326,default_neutral,low,
2025,7,専門・技術,製造技術者（開発を除く）,false,12048,0.340000,0.90,0.306000,39373,default_heuristic,low,
2025,7,専門・技術,製造技術者（開発）,false,14972,0.340000,0.75,0.255000,58714,default_heuristic,low,
2025,7,販売,販売従事者,false,195994,0.350000,0.80,0.280000,699979,default_heuristic,low,
2025,7,販売,販売類似職業従事者,false,5446,0.350000,0.85,0.297500,18306,default_heuristic,low,
2025,7,輸送・機械運転,輸送・機械運転従事者,false,127941,0.500000,1.05,0.525000,243697,default_heuristic,low,
2025,7,農林漁業,農林漁業従事者,false,15747,0.650000,1.00,0.650000,24226,default_neutral,low,
2025,7,運搬・清掃・包装等,運搬・清掃・包装等従事者,false,179334,0.480000,1.05,0.504000,355821,default_heuristic,low,
2025,7,運搬・清掃・包装等,運搬従事者,false,60425,0.480000,1.00,0.480000,125885,default_neutral,low,
2025,7,事務,運輸・郵便事務従事者,false,7351,0.350000,1.00,0.350000,21003,default_neutral,low,
2025,7,輸送・機械運転,鉄道運転従事者,false,110,0.500000,1.00,0.500000,220,default_neutral,low,
2025,7,建設・採掘,電気工事従事者,false,20829,0.550000,1.10,0.605000,34428,default_heuristic,low,
2025,7,サービス,飲食物調理従事者,true,116586,0.450000,1.00,0.450000,259080,default_neutral,low,
2025,8,サービス,その他のサービス職業従事者,false,29068,0.450000,1.00,0.450000,64596,default_neutral,low,
2025,8,専門・技術,その他の保健医療従事者,false,20843,0.340000,1.00,0.340000,61303,default_neutral,low,
2025,8,専門・技術,その他の専門的職業,false,29046,0.340000,1.00,0.340000,85429,default_neutral,low,
2025,8,専門・技術,その他の技術者,false,10928,0.340000,1.00,0.340000,32141,default_neutral,low,
2025,8,輸送・機械運転,その他の輸送従事者,false,6727,0.500000,1.00,0.500000,13454,default_neutral,low,
2025,8,運搬・清掃・包装等,その他の運搬・清掃・包装等従事者,false,41506,0.480000,1.00,0.480000,86471,default_neutral,low,
2025,8,サービス,サービス職業従事者,false,493258,0.450000,0.95,0.427500,1153820,default_heuristic,low,
2025,8,事務,一般事務従事者,true,126739,0.350000,0.85,0.297500,426013,default_heuristic,low,
2025,8,事務,事務従事者,true,190475,0.350000,0.85,0.297500,640252,default_heuristic,low,
2025,8,事務,事務用機器操作員,false,5605,0.350000,1.00,0.350000,16014,default_neutral,low,
2025,8,サービス,介護サービス職業従事者,true,206914,0.450000,1.25,0.562500,367847,default_heuristic,low,
2025,8,集計区分,介護関係職種（注２）カ,false,282503,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2025,8,事務,会計事務従事者,true,18903,0.350000,0.90,0.315000,60010,default_heuristic,low,
2025,8,専門・技術,保健医療サービス職業従事者,false,24766,0.340000,1.00,0.340000,72841,default_neutral,low,
2025,8,専門・技術,保健師，助産師，看護師,true,98371,0.340000,1.25,0.425000,231461,default_heuristic,low,
2025,8,保安,保安職業従事者,false,89370,0.450000,1.00,0.450000,198600,default_neutral,low,
2025,8,分類不能,分類不能の職業,false,0,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2025,8,運搬・清掃・包装等,包装従事者,false,7884,0.480000,1.00,0.480000,16425,default_neutral,low,
2025,8,専門・技術,医師，歯科医師，獣医師，薬剤師,true,9674,0.340000,1.15,0.391000,24742,default_heuristic,low,
2025,8,専門・技術,医療技術者,true,40864,0.340000,1.10,0.374000,109262,default_heuristic,low,
2025,8,販売,商品販売従事者,false,107426,0.350000,0.75,0.262500,409242,default_heuristic,low,
2025,8,事務,営業・販売事務従事者,false,17508,0.350000,0.85,0.297500,58850,default_heuristic,low,
2025,8,販売,営業職業従事者,true,76992,0.350000,0.85,0.297500,258797,default_heuristic,low,
2025,8,建設・採掘,土木作業従事者,false,42061,0.550000,1.00,0.550000,76475,default_neutral,low,
2025,8,事務,外勤事務従事者,false,645,0.350000,1.00,0.350000,1843,default_neutral,low,
2025,8,輸送・機械運転,定置・建設機械運転従事者,false,18278,0.500000,1.00,0.500000,36556,default_neutral,low,
2025,8,サービス,家庭生活支援サービス職業従事者,true,1712,0.450000,1.00,0.450000,3804,default_neutral,low,
2025,8,専門・技術,専門的・技術的職業従事者,false,470300,0.340000,1.00,0.340000,1383235,default_neutral,low,
2025,8,サービス,居住施設・ビル等管理人,false,8964,0.450000,1.00,0.450000,19920,default_neutral,low,
2025,8,専門・技術,建築・土木・測量技術者,false,58754,0.340000,1.05,0.357000,164577,default_heuristic,low,
2025,8,建設・採掘,建設・採掘従事者,false,112237,0.550000,1.00,0.550000,204067,default_neutral,low,
2025,8,建設・採掘,建設従事者（建設躯体工事従事者を除く）,false,30820,0.550000,1.10,0.605000,50942,default_heuristic,low,
2025,8,建設・採掘,建設躯体工事従事者,false,18618,0.550000,1.10,0.605000,30774,default_heuristic,low,
2025,8,専門・技術,情報処理・通信技術者,false,52400,0.340000,0.55,0.187000,280214,default_heuristic,low,
2025,8,建設・採掘,採掘従事者,false,313,0.550000,1.00,0.550000,569,default_neutral,low,
2025,8,サービス,接客・給仕職業従事者,false,76561,0.450000,0.95,0.427500,179090,default_heuristic,low,
2025,8,生産工程,機械整備・修理従事者,false,38637,0.500000,1.00,0.500000,77274,default_neutral,low,
2025,8,生産工程,機械検査従事者,false,2948,0.500000,1.00,0.500000,5896,default_neutral,low,
2025,8,生産工程,機械組立従事者,false,18957,0.500000,1.00,0.500000,37914,default_neutral,low,
2025,8,生産工程,機械組立設備制御・監視従事者,false,1817,0.500000,1.00,0.500000,3634,default_neutral,low,
2025,8,運搬・清掃・包装等,清掃従事者,true,67001,0.480000,1.05,0.504000,132938,default_heuristic,low,
2025,8,サービス,生活衛生サービス職業従事者,false,32110,0.450000,0.95,0.427500,75111,default_heuristic,low,
2025,8,生産工程,生産工程従事者,false,192129,0.500000,1.10,0.550000,349325,default_heuristic,low,
2025,8,生産工程,生産設備制御・監視従事者（金属製品を除く）セ,false,6454,0.500000,1.00,0.500000,12908,default_neutral,low,
2025,8,生産工程,生産設備制御・監視従事者（金属製品）セ,false,3590,0.500000,1.00,0.500000,7180,default_neutral,low,
2025,8,生産工程,生産関連・生産類似作業従事者,false,12965,0.500000,1.00,0.500000,25930,default_neutral,low,
2025,8,事務,生産関連事務従事者,false,13576,0.350000,1.00,0.350000,38789,default_neutral,low,
2025,8,専門・技術,社会福祉専門職業従事者,true,118336,0.340000,1.20,0.408000,290039,default_heuristic,low,
2025,8,管理,管理的職業従事者,false,5980,0.200000,0.60,0.120000,49833,default_heuristic,low,
2025,8,専門・技術,美術家，デザイナー，写真家，映像撮影者,false,4684,0.340000,0.45,0.153000,30614,default_heuristic,low,
2025,8,総計,職業計,false,2060587,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2025,8,輸送・機械運転,自動車運転従事者,true,100464,0.500000,1.10,0.550000,182662,default_heuristic,low,
2025,8,輸送・機械運転,船舶・航空機運転従事者,false,118,0.500000,1.00,0.500000,236,default_neutral,low,
2025,8,生産工程,製品検査従事者（金属製品を除く）,false,5150,0.500000,1.00,0.500000,10300,default_neutral,low,
2025,8,生産工程,製品検査従事者（金属製品）,false,3422,0.500000,1.00,0.500000,6844,default_neutral,low,
2025,8,生産工程,製品製造・加工処理従事者（金属製品を除く）,false,61737,0.500000,1.00,0.500000,123474,default_neutral,low,
2025,8,生産工程,製品製造・加工処理従事者（金属製品）セ,false,36452,0.500000,1.00,0.500000,72904,default_neutral,low,
2025,8,専門・技術,製造技術者（開発を除く）,false,11921,0.340000,0.90,0.306000,38958,default_heuristic,low,
2025,8,専門・技術,製造技術者（開発）,false,14479,0.340000,0.75,0.255000,56780,default_heuristic,low,
2025,8,販売,販売従事者,false,189571,0.350000,0.80,0.280000,677039,default_heuristic,low,
2025,8,販売,販売類似職業従事者,false,5153,0.350000,0.85,0.297500,17321,default_heuristic,low,
2025,8,輸送・機械運転,輸送・機械運転従事者,false,125733,0.500000,1.05,0.525000,239491,default_heuristic,low,
2025,8,農林漁業,農林漁業従事者,false,15432,0.650000,1.00,0.650000,23742,default_neutral,low,
2025,8,運搬・清掃・包装等,運搬・清掃・包装等従事者,false,176102,0.480000,1.05,0.504000,349409,default_heuristic,low,
2025,8,運搬・清掃・包装等,運搬従事者,false,59711,0.480000,1.00,0.480000,124398,default_neutral,low,
2025,8,事務,運輸・郵便事務従事者,false,7499,0.350000,1.00,0.350000,21426,default_neutral,low,
2025,8,輸送・機械運転,鉄道運転従事者,false,146,0.500000,1.00,0.500000,292,default_neutral,low,
2025,8,建設・採掘,電気工事従事者,false,20425,0.550000,1.10,0.605000,33760,default_heuristic,low,
2025,8,サービス,飲食物調理従事者,true,113163,0.450000,1.00,0.450000,251473,default_neutral,low,
2025,9,サービス,その他のサービス職業従事者,false,28906,0.450000,1.00,0.450000,64236,default_neutral,low,
2025,9,専門・技術,その他の保健医療従事者,false,20243,0.340000,1.00,0.340000,59538,default_neutral,low,
2025,9,専門・技術,その他の専門的職業,false,29371,0.340000,1.00,0.340000,86385,default_neutral,low,
2025,9,専門・技術,その他の技術者,false,11043,0.340000,1.00,0.340000,32479,default_neutral,low,
2025,9,輸送・機械運転,その他の輸送従事者,false,6913,0.500000,1.00,0.500000,13826,default_neutral,low,
2025,9,運搬・清掃・包装等,その他の運搬・清掃・包装等従事者,false,42908,0.480000,1.00,0.480000,89392,default_neutral,low,
2025,9,サービス,サービス職業従事者,false,500663,0.450000,0.95,0.427500,1171142,default_heuristic,low,
2025,9,事務,一般事務従事者,true,129584,0.350000,0.85,0.297500,435576,default_heuristic,low,
2025,9,事務,事務従事者,true,194484,0.350000,0.85,0.297500,653728,default_heuristic,low,
2025,9,事務,事務用機器操作員,false,5712,0.350000,1.00,0.350000,16320,default_neutral,low,
2025,9,サービス,介護サービス職業従事者,true,207551,0.450000,1.25,0.562500,368980,default_heuristic,low,
2025,9,集計区分,介護関係職種（注２）カ,false,284146,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
2025,9,事務,会計事務従事者,true,19182,0.350000,0.90,0.315000,60895,default_heuristic,low,
2025,9,専門・技術,保健医療サービス職業従事者,false,24922,0.340000,1.00,0.340000,73300,default_neutral,low,
2025,9,専門・技術,保健師，助産師，看護師,true,99084,0.340000,1.25,0.425000,233139,default_heuristic,low,
2025,9,保安,保安職業従事者,false,89114,0.450000,1.00,0.450000,198031,default_neutral,low,
2025,9,分類不能,分類不能の職業,false,0,,,,,not_estimated,n/a,総計・集計区分・分類不能は occupation 推計対象外
